section;entity;subentity;key;value;unit;note
player_ship;dsfsfs;14;name;Kraier;;
player_ship;dsfsfs;14;city;Novgorod;;
player_ship;dsfsfs;14;cargo_capacity;300;units;
player_ship;dsfsfs;14;cargo_total;300;units;
player_ship;dsfsfs;14;hull;99;%;
player_ship;dsfsfs;14;rigging;99;%;
player_ship;dsfsfs;14;cannons;10;count;
player_ship;dsfsfs;15;name;Kraier;;
player_ship;dsfsfs;15;city;Novgorod;;
player_ship;dsfsfs;15;cargo_capacity;300;units;
player_ship;dsfsfs;15;cargo_total;300;units;
player_ship;dsfsfs;15;hull;94;%;
player_ship;dsfsfs;15;rigging;90;%;
player_ship;dsfsfs;15;cannons;10;count;
player_ship;dsfsfs;16;name;Kraier;;
player_ship;dsfsfs;16;city;Novgorod;;
player_ship;dsfsfs;16;cargo_capacity;300;units;
player_ship;dsfsfs;16;cargo_total;300;units;
player_ship;dsfsfs;16;hull;95;%;
player_ship;dsfsfs;16;rigging;96;%;
player_ship;dsfsfs;16;cannons;10;count;
player_ship;dsfsfs;17;name;Kraier;;
player_ship;dsfsfs;17;city;Novgorod;;
player_ship;dsfsfs;17;cargo_capacity;300;units;
player_ship;dsfsfs;17;cargo_total;300;units;
player_ship;dsfsfs;17;hull;92;%;
player_ship;dsfsfs;17;rigging;92;%;
player_ship;dsfsfs;17;cannons;10;count;
player_ship;dsfsfs;18;name;Kraier;;
player_ship;dsfsfs;18;city;Novgorod;;
player_ship;dsfsfs;18;cargo_capacity;300;units;
player_ship;dsfsfs;18;cargo_total;300;units;
player_ship;dsfsfs;18;hull;94;%;
player_ship;dsfsfs;18;rigging;92;%;
player_ship;dsfsfs;18;cannons;10;count;
